Δn,T,SRH,Label
84975343590864.38,225,0.0011301154554611197,0
93260334688321.8,225,0.0011342158530887204,0
102353102189902.69,225,0.0011387010021744921,0
112332403297802.66,225,0.0011436054363944668,0
123284673944206.84,225,0.0011489664768489418,0
135304777457980.75,225,0.001154824394460015,0
148496826225446.34,225,0.0011612225686073545,0
162975083462064.7,225,0.0011682076384461656,0
178864952905743.5,225,0.0011758296425846135,0
196304065004026.84,225,0.001184142141932616,0
215443469003188.66,225,0.0011932023195703671,0
236448941264540.72,225,0.0012030710504286324,0
259502421139974.25,225,0.0012138129324360035,0
284803586843580.5,225,0.00122549626959193,0
312571584968823.5,225,0.001238192996200968,0
343046928631492.6,225,0.0012519785302994232,0
376493580679247.1,225,0.001266931543183429,0
413201240011533.44,225,0.0012831336309895884,0
453487850812859.1,225,0.0013006688735890564,0
497702356433211.4,225,0.0013196232657596606,0
546227721768433.7,225,0.001340084005846889,0
599484250318942.1,225,0.0013621386280820906,0
657933224657568.2,225,0.0013858739665785287,0
722080901838545.6,225,0.0014113749419617902,0
792482898353918.6,225,0.0014387231657907852,0
869749002617783.4,225,0.001467995363541649,0
954548456661832.8,225,0.001499261624059169,0
1047615752789666.2,225,0.0015325834920466737,0
1149756995397735.8,225,0.0015680119302688626,0
1261856883066018.5,225,0.0016055851894379687,0
1384886371393874.5,225,0.0016453266358204684,0
1519911082952933.2,225,0.0016872425988221495,0
1668100537200055.8,225,0.0017313203123679331,0
1830738280295369.8,225,0.00177752603379681,0
2009233002565046.0,225,0.0018258034311224984,0
2205130739903041.0,225,0.001876072332705088,0
2420128264794383.5,225,0.0019282279315487932,0
2656087782946684.0,225,0.0019821405287096115,0
2915053062825181.5,225,0.0020376558861506036,0
3199267137797384.5,225,0.0020945962388117076,0
3511191734215142.0,225,0.0021527619892652565,0
3853528593710535.5,225,0.0022119340773618388,0
4229242874389499.0,225,0.0022718769836095574,0
4641588833612792.0,225,0.002332342291042916,0
5094138014816386.0,225,0.0023930726986797837,0
5590810182512223.0,225,0.002453806352996091,0
6135907273413188.0,225,0.0025142813445283197,0
6734150657750828.0,225,0.002574240206514038,0
7390722033525775.0,225,0.0026334342523541437,0
8111308307896889.0,225,0.0026916275986390223,0
8902150854450393.0,225,0.0027486007395932806,0
9770099572992246.0,225,0.0028041535653074534,0
1.0722672220103254e+16,225,0.0028581077476909325,0
1.176811952435004e+16,225,0.0029103084520422273,0
1.2915496650148828e+16,225,0.0029606253658326196,0
1.4174741629268076e+16,225,0.0030089530673572907,0
1.5556761439304658e+16,225,0.0030552107834346445,0
1.7073526474706888e+16,225,0.0030993416060593106,0
1.8738174228603868e+16,225,0.0031413112522212733,0
2.05651230834866e+16,225,0.0031811064589893495,0
2.257019719633917e+16,225,0.003218733107923696,0
2.477076355991714e+16,225,0.0032542141697991557,0
2.718588242732951e+16,225,0.0032875875535742847,0
2.9836472402833344e+16,225,0.0033189039336917283,0
3.2745491628777316e+16,225,0.0033482246182652106,0
3.5938136638046404e+16,225,0.003375619508493609,0
3.944206059437648e+16,225,0.0034011651875637213,0
4.3287612810830616e+16,225,0.0034249431659824124,0
4.750810162102813e+16,225,0.0034470383001422474,0
5.214008287999674e+16,225,0.00346753739222115,0
5.72236765935022e+16,225,0.0034865279723461803,0
6.280291441834272e+16,225,0.0035040972582988886,0
6.892612104349681e+16,225,0.0035203312838066685,0
7.564633275546291e+16,225,0.0035353141834994707,0
8.30217568131977e+16,225,0.003549127620734468,0
9.111627561154869e+16,225,0.0035618503435138745,0
1e+17,225,0.003573557853459381,0
10000000000000.0,250,0.0010363580841643801,0
10974987654930.545,250,0.0010368300539925497,0
12045035402587.836,250,0.0010373478330797672,0
13219411484660.287,250,0.0010379158455528696,0
14508287784959.373,250,0.0010385389383020002,0
15922827933410.94,250,0.0010392224204602756,0
17475284000076.83,250,0.0010399721063821623,0
19179102616724.926,250,0.0010407943623916291,0
21049041445120.22,250,0.0010416961575838023,0
23101297000831.582,250,0.0010426851189750293,0
25353644939701.168,250,0.0010437695913054152,0
27825594022071.258,250,0.00104495870180421,0
30538555088334.125,250,0.0010462624302309481,0
33516026509388.477,250,0.0010476916845028347,0
36783797718286.34,250,0.0010492583822101413,0
40370172585965.5,250,0.0010509755383046465,0
44306214575838.87,250,0.0010528573592194367,0
48626015800653.53,250,0.0010549193436393677,0
53366992312063.016,250,0.0010571783900873673,0
58570208180566.734,250,0.0010596529114193292,0
64280731172843.195,250,0.0010623629562259282,0
70548023107186.31,250,0.0010653303370189201,0
77426368268112.78,250,0.0010685787649275856,0
84975343590864.38,250,0.00107213399044241,0
93260334688321.8,250,0.001076023949511847,0
102353102189902.69,250,0.0010802789140173712,0
112332403297802.66,250,0.001084931645314948,0
123284673944206.84,250,0.0010900175491300147,0
135304777457980.75,250,0.0010955748296205272,0
148496826225446.34,250,0.0011016446398713065,0
162975083462064.7,250,0.0011082712254461386,0
178864952905743.5,250,0.0011155020568967436,0
196304065004026.84,250,0.0011233879463067842,0
215443469003188.66,250,0.0011319831420349858,0
236448941264540.72,250,0.001141345394819335,0
259502421139974.25,250,0.00115153598732581,0
284803586843580.5,250,0.0011626197180901311,0
312571584968823.5,250,0.0011746648296404201,0
343046928631492.6,250,0.001187742869446208,0
376493580679247.1,250,0.0012019284712746785,0
413201240011533.44,250,0.0012172990436262832,0
453487850812859.1,250,0.0012339343512670433,0
497702356433211.4,250,0.0012519159755937682,0
546227721768433.7,250,0.0012713266398020296,0
599484250318942.1,250,0.0012922493857350946,0
657933224657568.2,250,0.0013147665910492542,0
722080901838545.6,250,0.0013389588181161826,0
792482898353918.6,250,0.0013649034900671425,0
869749002617783.4,250,0.0013926733947117213,0
954548456661832.8,250,0.0014223350238300359,0
1047615752789666.2,250,0.0014539467635589034,0
1149756995397735.8,250,0.0014875569611774789,0
1261856883066018.5,250,0.0015232019043140532,0
1384886371393874.5,250,0.0015609037600432527,0
1519911082952933.2,250,0.001600668532936263,0
1668100537200055.8,250,0.0016424841120921312,0
1830738280295369.8,250,0.0016863184865738361,0
2009233002565046.0,250,0.0017321182154371479,0
2205130739903041.0,250,0.0017798072415709998,0
2420128264794383.5,250,0.0018292861368318747,0
2656087782946684.0,250,0.0018804318586201655,0
2915053062825181.5,250,0.0019330980846263964,0
3199267137797384.5,250,0.0019871161729600913,0
3511191734215142.0,250,0.002042296769833032,0
3853528593710535.5,250,0.0020984320575913357,0
4229242874389499.0,250,0.0021552986039567843,0
4641588833612792.0,250,0.002212660741095256,0
5094138014816386.0,250,0.002270274373097057,0
5590810182512223.0,250,0.002327891085153838,0
6135907273413188.0,250,0.0023852624093886965,0
6734150657750828.0,250,0.002442144092619732,0
7390722033525775.0,250,0.0024983002112172184,0
8111308307896889.0,250,0.002553506987662022,0
8902150854450393.0,250,0.002607556181544474,0
9770099572992246.0,250,0.0026602579528958903,0
1.0722672220103254e+16,250,0.0027114431256908245,0
1.176811952435004e+16,250,0.002760964811576967,0
1.2915496650148828e+16,250,0.002808699385860083,0
1.4174741629268076e+16,250,0.0028545468372354137,0
1.5556761439304658e+16,250,0.0028984305379222267,0
1.7073526474706888e+16,250,0.0029402965005193692,0
1.8738174228603868e+16,250,0.002980112201472333,0
2.05651230834866e+16,250,0.0030178650585234636,0
2.257019719633917e+16,250,0.003053560651382425,0
2.477076355991714e+16,250,0.0030872207719294326,0
2.718588242732951e+16,250,0.003118881383578414,0
2.9836472402833344e+16,250,0.0031485905600835886,0
3.2745491628777316e+16,250,0.003176406463134303,0
3.5938136638046404e+16,250,0.003202395406495035,0
3.944206059437648e+16,250,0.0032266300429885345,0
4.3287612810830616e+16,250,0.0032491876998801644,0
4.750810162102813e+16,250,0.0032701488786051093,0
5.214008287999674e+16,250,0.0032895959265232914,0
5.72236765935022e+16,250,0.003307611881584328,0
6.280291441834272e+16,250,0.0033242794854223645,0
6.892612104349681e+16,250,0.0033396803563848255,0
7.564633275546291e+16,250,0.0033538943111862253,0
8.30217568131977e+16,250,0.003366998822097725,0
9.111627561154869e+16,250,0.003379068595655916,0
1e+17,250,0.003390175258625989,0
10000000000000.0,275,0.0009882086344332565,0
10974987654930.545,275,0.0009886586247519044,0
12045035402587.836,275,0.0009891522910045751,0
13219411484660.287,275,0.0009896938512876947,0
14508287784959.373,275,0.0009902879267730193,0
15922827933410.94,275,0.0009909395793487473,0
17475284000076.83,275,0.0009916543525964013,0
19179102616724.926,275,0.0009924383163619351,0
21049041445120.22,275,0.0009932981151915658,0
23101297000831.582,275,0.0009942410209135152,0
25353644939701.168,275,0.0009952749896555589,0
27825594022071.258,275,0.0009964087235943054,0
30538555088334.125,275,0.0009976517377345384,0
33516026509388.477,275,0.0009990144320146564,0
